run,kernel_down_ns,kernel_first_move_ns,trial,action,ui_down_ns,ui_first_move_ns,gl_down_ns,gl_first_move_ns,applied_ns,first_render_ns,half_lane_ns,ninety_lane_ns
2.1-cruise-8,1141971108920848,1141971116855953,11,4,1141971111374026,1141971126619392,1141971118825328,1141971134997778,1141971135646893,1141971150868717,0,0
2.1-cruise-8,1141972115900897,1141972123862304,12,1,1141972118597563,1141972133108138,1141972122846783,1141972137725378,1141972138256159,1141972153074494,1141972202256322,1141972305125290
2.1-cruise-8,1141973122887143,1141973130760008,13,2,1141973125265945,1141973140338967,1141973139102613,1141973155903917,1141973156411000,1141973172258033,1141973204869651,1141973324178725
2.1-cruise-8,1141974129755316,1141974137848285,14,3,1141974131967399,1141974146035213,1141974142417869,1141974158212610,1141974158826048,1141974174655372,0,0
2.1-cruise-8,1141975137047552,1141975144887032,15,4,1141975139603854,1141975154071095,1141975146822240,1141975160677606,1141975161256356,1141975177230160,0,0
2.1-cruise-8,1141976143886767,1141976151953851,16,1,1141976145729215,1141976161112445,1141976149445048,1141976164189269,1141976164761248,1141976179916510,1141976212992190,1141976331906785
2.1-cruise-8,1141977150887596,1141977158880878,17,2,1141977153503586,1141977168308171,1141977166303743,1141977182301922,1141977182937130,1141977198460934,1141977231385521,1141977351012303
2.1-cruise-8,1141978157960873,1141978165880353,18,3,1141978160227072,1141978172831239,1141978169617958,1141978185323428,1141978186046605,1141978200905774,0,0
2.1-cruise-8,1141979164767067,1141979172865558,19,4,1141979166979516,1141979182022850,1141979172723683,1141979187834986,1141979188450403,1141979203602957,0,0
2.1-cruise-8,1141980171892012,1141980179863575,20,1,1141980174713574,1141980188927482,1141980176582168,1141980190074097,1141980190596388,1141980205675609,1141980253684728,1141980358994218
2.1-cruise-8,1141981178904768,1141981186849248,21,2,1141981181228050,1141981196580551,1141981192812894,1141981209061542,1141981209639563,1141981225067637,1141981257082068,1141981377172809
2.1-cruise-8,1141982185969816,1141982193849140,22,3,1141982188375285,1141982203200808,1141982196421119,1141982212182423,1141982212999975,1141982227557320,0,0
2.1-cruise-8,1141983193322729,1141983200838876,23,4,1141983196629292,1141983210007470,1141983201657418,1141983214256325,1141983214846013,1141983230086170,0,0
2.1-cruise-8,1141984199905590,1141984207850799,24,1,1141984202033246,1141984217111217,1141984202644705,1141984233146427,1141984233655333,1141984249776897,1141984282418775,1141984401445193
2.1-cruise-8,1141985206817409,1141985214728139,25,2,1141985209202565,1141985223926473,1141985219227150,1141985235876266,1141985236402256,1141985251600226,1141985284818458,1141985404204043
2.1-cruise-8,1141986214018395,1141986221851364,26,3,1141986216542301,1141986231748813,1141986223727979,1141986238565116,1141986239245324,1141986254343086,0,0
2.1-cruise-8,1141987220758651,1141987228850110,27,4,1141987222674276,1141987237850684,1141987226541933,1141987241475268,1141987242127091,1141987257410634,0,0
2.1-cruise-8,1141988227925731,1141988235771929,28,1,1141988230290262,1141988245499691,1141988243445836,1141988260064849,1141988260590317,1141988276300788,1141988308508083,1141988428015594
2.1-cruise-8,1141989234970675,1141989242845936,29,2,1141989237328019,1141989250718176,1141989246966457,1141989262524844,1141989263048646,1141989277444481,1141989310868964,1141989431198663
2.1-cruise-8,1141990241790931,1141990249725776,30,3,1141990243863588,1141990259213277,1141990249993120,1141990264891663,1141990265512600,1141990280813644,0,0
2.1-cruise-8,1141991248946917,1141991256835460,31,4,1141991252067594,1141991266090200,1141991253542855,1141991267854627,1141991268468482,1141991283264785,0,0
2.1-cruise-8,1141992255904413,1141992263864414,32,1,1141992258072070,1141992273213425,1141992270428217,1141992287090198,1141992287630771,1141992303146970,1141992334808744,1141992455076725
2.1-cruise-8,1141993262919097,1141993270881650,33,2,1141993265795556,1141993280434515,1141993273245660,1141993288713266,1141993289244412,1141993305205351,1141993336190979,1141993457471877
2.1-cruise-8,1141994269739458,1141994277850656,34,3,1141994271794927,1141994286989668,1141994277510552,1141994292368366,1141994293094356,1141994307644722,0,0
2.1-cruise-8,1141995277001589,1141995284930757,35,4,1141995279067527,1141995293873778,1141995280198048,1141995294272268,1141995294920445,1141995310399613,0,0
2.1-cruise-8,1141996283940492,1141996291734034,36,1,1141996286330075,1141996301352316,1141996297163878,1141996313698255,1141996314227422,1141996329896538,1141996362274249,1141996481412543
2.1-cruise-8,1141997290802154,1141997298866114,37,2,1141997293159134,1141997308490177,1141997300744030,1141997315787938,1141997316352209,1141997331570961,1141997364694037,1141997483462851
2.1-cruise-8,1141998297911526,1141998305971318,38,3,1141998300439026,1141998315029079,1141998303906474,1141998318581684,1141998319283090,1141998334496008,0,0
2.1-cruise-8,1141999304918970,1141999312902356,39,4,1141999307054699,1141999321907200,1141999307296782,1141999337245900,1141999337915379,1141999353761839,0,0
2.1-cruise-8,1142000311899487,1142000319719383,40,1,1142000313833445,1142000328144853,1142000324117925,1142000340308187,1142000340829385,1142000356219543,1142000389089703,1142000507866433
2.1-cruise-8,1142001319886358,1142001326924119,41,2,1142001322018025,1142001336429797,1142001327778442,1142001342547766,1142001343101725,1142001357241622,1142001389937354,1142001509579970
2.1-cruise-8,1142002325937604,1142002333854532,42,3,1142002328530625,1142002343346304,1142002330951875,1142002346036512,1142002346699533,1142002360427191,0,0
2.1-cruise-8,1142003332951663,1142003340750049,43,4,1142003335117913,1142003350696768,1142003347864060,1142003364369739,1142003365009426,1142003380031823,0,0
2.1-cruise-8,1142004339738065,1142004347856816,44,1,1142004342099419,1142004354800046,1142004350874264,1142004366548588,1142004367065516,1142004383256090,1142004415440781,1142004534573449
2.1-cruise-8,1142005346773113,1142005354865874,45,2,1142005349463738,1142005363887386,1142005353633114,1142005368357907,1142005368876709,1142005384437596,1142005415994683,1142005536338861
2.1-cruise-8,1142006353922224,1142006361842068,46,3,1142006356760245,1142006370937746,1142006357643735,1142006371999986,1142006372750090,1142006386970300,0,0
2.1-cruise-8,1142007360901908,1142007368860815,47,4,1142007362955033,1142007378277691,1142007374508836,1142007391208265,1142007391828786,1142007406541964,0,0
2.1-fast-8,1142408750880904,1142408758935436,0,1,1142408757296842,1142408772847208,1142408762819603,1142408777176896,1142408777822625,1142408792078512,1142408840733986,1142408942279152
2.1-fast-8,1142409757876473,1142409765679078,1,2,1142409760643400,1142409775021943,1142409764064807,1142409778830850,1142409779414913,1142409794852518,1142409826698667,1142409945649096
2.1-fast-8,1142410764686782,1142410772663762,2,3,1142410766720792,1142410782060325,1142410780550898,1142410796952774,1142410797617618,1142410813171682,0,0
2.1-fast-8,1142411771838236,1142411779828706,3,4,1142411780226779,1142411786661467,1142411784202248,1142411800069749,1142411800693291,1142411816701886,0,0
2.1-fast-8,1142412778869795,1142412786779535,4,1,1142412783868024,1142412798848338,1142412786924691,1142412802142557,1142412802759380,1142412818904434,1142412850442875,1142412970517991
2.1-fast-8,1142413785695207,1142413793784062,5,2,1142413788528802,1142413803668647,1142413790541041,1142413805084741,1142413805639376,1142413820499169,1142413868954122,1142413971873247
2.1-fast-8,1142414792667183,1142414800783225,6,3,1142414794954318,1142414810086299,1142414806407653,1142414822951040,1142414823565884,1142414839183333,0,0
2.1-fast-8,1142415800079366,1142415807714524,7,4,1142415802705304,1142415817406139,1142415811051920,1142415825307702,1142415826021296,1142415841153746,0,0
2.1-fast-8,1142416806836498,1142416814936447,8,1,1142416808897436,1142416823920823,1142416813109415,1142416828316656,1142416828890875,1142416844236971,1142416891809944,1142416995414486
2.1-fast-8,1142417813829723,1142417821796026,9,2,1142417816238213,1142417830909204,1142417816339515,1142417831400298,1142417832026131,1142417846243268,1142417893897492,1142417997993648
2.1-fast-8,1142418820695553,1142418828786074,10,3,1142418822737376,1142418838108523,1142418833472377,1142418849549358,1142418850175452,1142418865063630,0,0
2.1-fast-8,1142419827736799,1142419835785029,11,4,1142419830392737,1142419845392374,1142419837526019,1142419852054145,1142419852689145,1142419869064511,0,0
2.1-fast-8,1142420834837681,1142420842784869,12,1,1142420837523670,1142420852049401,1142420840281796,1142420854318307,1142420854804974,1142420870886799,1142420918500293,1142421022096866
2.1-fast-8,1142421841680073,1142421849676480,13,2,1142421844047677,1142421859165595,1142421856542053,1142421873364347,1142421873884503,1142421888469661,1142421921446851,1142422041078894
2.1-fast-8,1142422848831787,1142422856792049,14,3,1142422850956371,1142422864447101,1142422860437309,1142422875599446,1142422876263821,1142422891152625,0,0
2.1-fast-8,1142423855710742,1142423863788139,15,4,1142423858483451,1142423873538765,1142423862925326,1142423878571838,1142423879258869,1142423894228037,0,0
2.1-fast-8,1142424862677717,1142424870786781,16,1,1142424865415009,1142424880281261,1142424866108655,1142424881322563,1142424881963709,1142424898425794,1142424929038245,1142425048389507
2.1-fast-8,1142425869844693,1142425877895370,17,2,1142425872616984,1142425887061830,1142425884299954,1142425900691987,1142425901226258,1142425916508135,1142425948655950,1142426068035441
2.1-fast-8,1142426876832918,1142426884783387,18,3,1142426879285731,1142426894279013,1142426888650002,1142426903215889,1142426903838077,1142426918936099,0,0
2.1-fast-8,1142427883853852,1142427891790988,19,4,1142427886398331,1142427901431562,1142427891177811,1142427906630260,1142427907277812,1142427922137449,0,0
2.1-fast-8,1142428890891452,1142428898861921,20,1,1142428893655515,1142428908158068,1142428893996296,1142428908918120,1142428909613485,1142428924073643,1142428972056460,1142429075468554
2.1-fast-8,1142429897756292,1142429905850303,21,2,1142429899736657,1142429915327700,1142429910982751,1142429927576763,1142429928148795,1142429943302807,1142429974851664,1142430095345843
2.1-fast-8,1142430904875090,1142430912731341,22,3,1142430907225299,1142430922155873,1142430914585560,1142430929586134,1142430930191186,1142430945581084,0,0
2.1-fast-8,1142431911858472,1142431919872795,23,4,1142431913926076,1142431929012171,1142431917570399,1142431933104411,1142431933776911,1142431948681809,0,0
2.1-fast-8,1142432918899718,1142432926698625,24,1,1142432922485916,1142432936260709,1142432934856907,1142432951148158,1142432951659148,1142432967361181,1142432998656288,1142433118919217
2.1-fast-8,1142433925707735,1142433933793985,25,2,1142433928260912,1142433942331695,1142433937698309,1142433953982269,1142433954496592,1142433968681489,1142434001735190,1142434121514890
2.1-fast-8,1142434932901064,1142434940968357,26,3,1142434935053616,1142434950379503,1142434940598669,1142434956445806,1142434957065077,1142434971997370,0,0
2.1-fast-8,1142435939830071,1142435947679499,27,4,1142435942368196,1142435957096166,1142435944831217,1142435958779500,1142435959443823,1142435975068668,0,0
2.1-fast-8,1142436946834650,1142436954803141,28,1,1142436949581942,1142436964193819,1142436961631370,1142436978400695,1142436978938299,1142436994557467,1142437027096794,1142437145614930
2.1-fast-8,1142437953927303,1142437961786105,29,2,1142437956253449,1142437968807825,1142437965625898,1142437981184597,1142437981739597,1142437996677619,1142438029492362,1142438145075082
2.1-fast-8,1142438960855788,1142438968787768,30,3,1142438962929486,1142438978326311,1142438968236049,1142438983635947,1142438984292353,1142438998702928,0,0
2.1-fast-8,1142439968169847,1142439975786098,31,4,1142439971197191,1142439984841828,1142439971753441,1142439986002401,1142439986642818,1142440001137767,0,0
2.1-fast-8,1142440974862551,1142440982813229,32,1,1142440977160312,1142440992177293,1142440988421251,1142441004785367,1142441005306357,1142441020753441,1142441052911518,1142441173633665
2.1-fast-8,1142441981677912,1142441989780882,33,2,1142441983923798,1142441999062393,1142441991794163,1142442006497029,1142442006984581,1142442023761771,1142442055016722,1142442175095900
2.1-fast-8,1142442988836502,1142442996666920,34,3,1142442991091346,1142443006078066,1142442994910669,1142443009594733,1142443010209577,1142443024863381,0,0
2.1-fast-8,1142443995824519,1142444003834676,35,4,1142443997950873,1142444013185250,1142444011336760,1142444028040981,1142444028652231,1142444044075461,0,0
2.1-fast-8,1142445002868682,1142445010835766,36,1,1142445004991963,1142445019741965,1142445014711443,1142445030894206,1142445031463008,1142445046920613,1142445077914731,1142445199249326
2.1-fast-8,1142446009855709,1142446017670866,37,2,1142446012204824,1142446027415034,1142446018369148,1142446033332378,1142446033821649,1142446049200401,1142446082123008,1142446201423645
2.1-fast-8,1142447016830549,1142447024790133,38,3,1142447020244508,1142447034080603,1142447021788154,1142447035801176,1142447036429718,1142447051147792,0,0
2.1-fast-8,1142448023839712,1142448031689140,39,4,1142448025984243,1142448041163880,1142448038957318,1142448055297736,1142448055963309,1142448070694508,0,0
2.1-fast-8,1142449031038302,1142449038795490,40,1,1142449033163198,1142449046406585,1142449042378876,1142449058389971,1142449058917367,1142449075612525,1142449106744924,1142449225610092
2.1-fast-8,1142450037729183,1142450045856736,41,2,1142450040291892,1142450055216425,1142450045139445,1142450060590123,1142450061176530,1142450075678093,1142450108774711,1142450228030192
2.1-fast-8,1142451044838711,1142451052822618,42,3,1142451048212045,1142451062177254,1142451048659649,1142451064090848,1142451064749390,1142451078549860,0,0
2.1-fast-8,1142452051880270,1142452059786781,43,4,1142452054224436,1142452069191625,1142452065613552,1142452082149856,1142452082868189,1142452097950066,0,0
2.1-fast-8,1142453058841516,1142453066779173,44,1,1142453061316828,1142453076232038,1142453068758808,1142453083785945,1142453084279904,1142453100621728,1142453131939231,1142453252702056
2.1-fast-8,1142454065904428,1142454073799586,45,2,1142454067938595,1142454083603649,1142454072227190,1142454086955003,1142454087495576,1142454102940422,1142454135005581,1142454255295124
2.1-fast-8,1142455072982237,1142455080765623,46,3,1142455075735675,1142455090040572,1142455090373176,1142455090489895,1142455091317343,1142455104784584,0,0
2.1-fast-8,1142456079678223,1142456087783432,47,4,1142456081874369,1142456097155777,1142456092879526,1142456109525517,1142456110153695,1142456125018279,0,0
2.2-performance-cruise-120,1142152665758831,1142152673620706,0,1,1142152668716643,1142152690831489,1142152671148258,1142152702919876,1142152738051025,1142152752750037,1142152784427540,1142152902953490
2.2-performance-cruise-120,1142153672762160,1142153680631067,1,2,1142153675298254,1142153693386381,1142153688576693,1142153705308882,1142153757093158,1142153771378784,1142153804962746,1142153922977706
2.2-performance-cruise-120,1142154679881531,1142154687750803,2,3,1142154682921479,1142154696184449,1142154691874084,1142154708183878,1142154758625706,1142154773044040,0,0
2.2-performance-cruise-120,1142155686740173,1142155694746164,3,4,1142155689259028,1142155715148145,1142155694568507,1142155727302104,1142155760672524,1142155777349140,0,0
2.2-performance-cruise-120,1142156693773294,1142156701627774,4,1,1142156695931576,1142156717317411,1142156697921888,1142156729356996,1142156779303928,1142156795536169,1142156827596276,1142156945758632
2.2-performance-cruise-120,1142157700811936,1142157708746625,5,2,1142157703356728,1142157720325376,1142157714200219,1142157730467252,1142157781174705,1142157796308873,1142157828782522,1142157948427690
2.2-performance-cruise-120,1142158707667037,1142158715738756,6,3,1142158710863183,1142158723041465,1142158717625371,1142158733431675,1142158784111732,1142158798815275,0,0
2.2-performance-cruise-120,1142159715056147,1142159722820315,7,4,1142159719327085,1142159741951931,1142159724682294,1142159752358807,1142159786390634,1142159801592927,0,0
2.2-performance-cruise-120,1142160722105727,1142160729621926,8,1,1142160724545623,1142160744604635,1142160738339791,1142160755487084,1142160806119694,1142160821210789,1142160853438500,1142160972085231
2.2-performance-cruise-120,1142161728798692,1142161736626870,9,2,1142161731606400,1142161747171037,1142161741103172,1142161758592184,1142161808529533,1142161823286670,1142161855270527,1142161975969706
2.2-performance-cruise-120,1142162735782438,1142162743738584,10,3,1142162739413167,1142162766237545,1142162746826345,1142162776810879,1142162811934477,1142162826275728,0,0
2.2-performance-cruise-120,1142163742819934,1142163750737487,11,4,1142163747191809,1142163768548478,1142163748220247,1142163779670511,1142163814161868,1142163829503849,0,0
2.2-performance-cruise-120,1142164749786024,1142164757744358,12,1,1142164753456910,1142164771251286,1142164765287328,1142164782110975,1142164833131084,1142164848242648,1142164881289110,1142164999370320
2.2-performance-cruise-120,1142165756649353,1142165764727948,13,2,1142165759758156,1142165773595970,1142165768523417,1142165784728158,1142165835319882,1142165849881133,1142165883387335,1142166001463544
2.2-performance-cruise-120,1142166763642266,1142166771737632,14,3,1142166766105860,1142166792689561,1142166771131746,1142166803582739,1142166837830399,1142166852856285,0,0
2.2-performance-cruise-120,1142167770688721,1142167778624086,15,4,1142167776809971,1142167795327890,1142167779892315,1142167805753203,1142167857082323,1142167871780554,0,0
2.2-performance-cruise-120,1142168777809394,1142168785684707,16,1,1142168780021686,1142168798038094,1142168791656947,1142168807929605,1142168858715079,1142168873646903,1142168907006907,1142169026073012
2.2-performance-cruise-120,1142169784688400,1142169792749964,17,2,1142169787669286,1142169800161787,1142169793237985,1142169809712465,1142169861364606,1142169876091430,1142169909507267,1142170027058789
2.2-performance-cruise-120,1142170791687407,1142170799618293,18,3,1142170794728709,1142170819510535,1142170798302408,1142170829338400,1142170863742623,1142170878745280,0,0
2.2-performance-cruise-120,1142171798801622,1142171806631154,19,4,1142171801200008,1142171822352770,1142171815963863,1142171832323500,1142171883447724,1142171898313559,0,0
2.2-performance-cruise-120,1142172805908493,1142172813795942,20,1,1142172808902556,1142172824719485,1142172818117557,1142172834996725,1142172885451626,1142172900696055,1142172931712516,1142173051208361
2.2-performance-cruise-120,1142173812787552,1142173820746563,21,2,1142173817159844,1142173827184168,1142173821486042,1142173837321877,1142173888530216,1142173903611571,1142173936134439,1142174054963305
2.2-performance-cruise-120,1142174819635777,1142174827746038,22,3,1142174823868850,1142174846434686,1142174827764372,1142174856850677,1142174890775107,1142174905864431,0,0
2.2-performance-cruise-120,1142175826655929,1142175834733378,23,4,1142175829455461,1142175848574421,1142175843299525,1142175859726558,1142175910251042,1142175925453700,0,0
2.2-performance-cruise-120,1142176833804936,1142176841748687,24,1,1142176837189259,1142176851631709,1142176847100719,1142176862218949,1142176912788486,1142176927411247,1142176960328074,1142177079903242
2.2-performance-cruise-120,1142177840802797,1142177848866339,25,2,1142177844189724,1142177870456289,1142177848759256,1142177882125197,1142177914967752,1142177929289993,1142177963291090,1142178080350894
2.2-performance-cruise-120,1142178847896387,1142178855850710,26,3,1142178852266387,1142178873127379,1142178856444356,1142178883632276,1142178917688269,1142178932940770,0,0
2.2-performance-cruise-120,1142179854790914,1142179862772998,27,4,1142179857833310,1142179875464302,1142179869254613,1142179886036959,1142179937360974,1142179952445195,0,0
2.2-performance-cruise-120,1142180861654556,1142180869740130,28,1,1142180864459817,1142180878022839,1142180872685911,1142180888526434,1142180939541491,1142180955012951,1142180986843058,1142181106687341
2.2-performance-cruise-120,1142181868943094,1142181876730803,29,2,1142181871763407,1142181897151951,1142181875632886,1142181907423879,1142181941615393,1142181956554196,1142181989455189,1142182105480670
2.2-performance-cruise-120,1142182875817413,1142182883738455,30,3,1142182879603767,1142182899862051,1142182893592936,1142182910057521,1142182960970338,1142182976178829,0,0
2.2-performance-cruise-120,1142183882793711,1142183890693452,31,4,1142183886428972,1142183902194130,1142183896223348,1142183912236370,1142183963220803,1142183978562575,0,0
2.2-performance-cruise-120,1142184889779020,1142184897735791,32,1,1142184894234437,1142184904614282,1142184900080479,1142184915049856,1142184966079288,1142184981043612,1142185013860386,1142185132785971
2.2-performance-cruise-120,1142185896809276,1142185904739850,33,2,1142185900048443,1142185923712925,1142185905500892,1142185934522926,1142185968278190,1142185983491941,1142186015711215,1142186134522581
2.2-performance-cruise-120,1142186903986825,1142186911735263,34,3,1142186907322554,1142186926706306,1142186920339222,1142186936793182,1142186988031468,1142187002886157,0,0
2.2-performance-cruise-120,1142187910772185,1142187918735832,35,4,1142187913470102,1142187928974010,1142187923163437,1142187939775365,1142187989893027,1142188005278705,0,0
2.2-performance-cruise-120,1142188917908796,1142188925743172,36,1,1142188922575307,1142188948098591,1142188927733693,1142188958119790,1142188992736251,1142189007590732,1142189040514225,1142189159478299
2.2-performance-cruise-120,1142189924634209,1142189932965251,37,2,1142189926945303,1142189950674003,1142189929619730,1142189960875098,1142189994699164,1142190009755363,1142190042685835,1142190160614337
2.2-performance-cruise-120,1142190931639882,1142190939747643,38,3,1142190934102070,1142190953349676,1142190947209571,1142190963816083,1142191014098744,1142191029585256,0,0
2.2-performance-cruise-120,1142191938796701,1142191946615869,39,4,1142191941197274,1142191955637536,1142191950402223,1142191966189829,1142192016554730,1142192031595721,0,0
2.2-performance-cruise-120,1142192945668156,1142192953804302,40,1,1142192948965187,1142192974666440,1142192952992063,1142192985159618,1142193019366080,1142193033600821,1142193067058897,1142193184014586
2.2-performance-cruise-120,1142193952844818,1142193960733986,41,2,1142193956311486,1142193977515758,1142193970901174,1142193987969978,1142194038125139,1142194052938474,1142194086014988,1142194203628750
2.2-performance-cruise-120,1142194960584398,1142194967735493,42,3,1142194965194555,1142194979794973,1142194973122681,1142194990113047,1142195040703312,1142195055973001,0,0
2.2-performance-cruise-120,1142195966634030,1142195974736999,43,4,1142195969332571,1142195982533927,1142195976229239,1142195992248720,1142196043170235,1142196058248309,0,0
2.2-performance-cruise-120,1142196975502463,1142196981720954,44,1,1142196979077307,1142197001681060,1142196985436891,1142197011264238,1142197045400543,1142197060962420,1142197093287215,1142197211583112
2.2-performance-cruise-120,1142197980825220,1142197988613450,45,2,1142197983244803,1142198004113087,1142197998169024,1142198014515692,1142198064980489,1142198080195230,1142198112597004,1142198232222589
2.2-performance-cruise-120,1142198987801258,1142198995735477,46,3,1142198990307664,1142199006917874,1142199000695426,1142199017080740,1142199067455328,1142199083113142,0,0
2.2-performance-cruise-120,1142199994847764,1142200002833182,47,4,1142199997897244,1142200025545736,1142200003970994,1142200036229852,1142200069707720,1142200085713242,0,0
2.2-performance-cruise-8,1141831694126595,1141831701866232,0,1,1141831696388419,1141831711551389,1141831705213315,1141831719914306,1141831720612171,1141831735466808,1141831784015823,1141831887564010
2.2-performance-cruise-8,1141832700954092,1141832708891280,1,2,1141832703471071,1141832718144614,1141832707546384,1141832722458469,1141832723050917,1141832737767845,1141832787443788,1141832889327235
2.2-performance-cruise-8,1141833708025806,1141833715893047,2,3,1141833710340442,1141833724940652,1141833725111121,1141833725235391,1141833726166850,1141833740586226,0,0
2.2-performance-cruise-8,1141834714930334,1141834722959658,3,4,1141834717561376,1141834732167315,1141834727750387,1141834743972993,1141834744587108,1141834760097317,0,0
2.2-performance-cruise-8,1141835721954028,1141835729885904,4,1,1141835724288559,1141835739119655,1141835730448768,1141835746726166,1141835747256947,1141835762591636,1141835794105025,1141835913849724
2.2-performance-cruise-8,1141836728792722,1141836736873191,5,2,1141836730725274,1141836746088036,1141836733802150,1141836747763401,1141836748311474,1141836763085798,1141836812316376,1141836915947064
2.2-performance-cruise-8,1141837735969020,1141837743906052,6,3,1141837739396000,1141837753648345,1141837740128187,1141837766550273,1141837767127721,1141837782930483,0,0
2.2-performance-cruise-8,1141838742946152,1141838750883028,7,4,1141838745254225,1141838759273237,1141838753709955,1141838768983498,1141838769564696,1141838785585375,0,0
2.2-performance-cruise-8,1141839749985627,1141839757839013,8,1,1141839752160784,1141839767552035,1141839757504378,1141839772200056,1141839772823754,1141839787151725,1141839836352667,1141839939791583
2.2-performance-cruise-8,1141840756936040,1141840764911457,9,2,1141840759786769,1141840774322656,1141840760350676,1141840775039167,1141840775648958,1141840789872449,1141840838930631,1141840944171215
2.2-performance-cruise-8,1141841763929265,1141841772037235,10,3,1141841766515724,1141841781218486,1141841777440985,1141841793388799,1141841793985674,1141841809294374,0,0
2.2-performance-cruise-8,1141842770786136,1141842778877387,11,4,1141842773183428,1141842785709627,1141842779724523,1141842795583483,1141842796187128,1141842811224317,0,0
2.2-performance-cruise-8,1141843778194674,1141843785954310,12,1,1141843780940508,1141843795347645,1141843784075456,1141843798927280,1141843799519520,1141843813968636,1141843864083901,1141843966336151
2.2-performance-cruise-8,1141844784983108,1141844793024932,13,2,1141844787848369,1141844802180089,1141844801070557,1141844817923788,1141844818451601,1141844833382227,1141844866636449,1141844987413597
2.2-performance-cruise-8,1141845791964302,1141845799941542,14,3,1141845794276490,1141845809692012,1141845804022793,1141845819987638,1141845820583471,1141845835948213,0,0
2.2-performance-cruise-8,1141846798977892,1141846806835445,15,4,1141846801632527,1141846816237998,1141846806632528,1141846822543467,1141846823124821,1141846838725292,0,0
2.2-performance-cruise-8,1141847806262107,1141847813862472,16,1,1141847809774555,1141847823300910,1141847813665337,1141847826099869,1141847826630963,1141847841322423,1141847889550761,1141847993037490
2.2-performance-cruise-8,1141848812772259,1141848820831114,17,2,1141848814782520,1141848830162677,1141848828110854,1141848844023460,1141848844571116,1141848859759243,1141848892155288,1141849012063789
2.2-performance-cruise-8,1141849819916995,1141849827765641,18,3,1141849822272724,1141849836442257,1141849830722256,1141849846846841,1141849847456998,1141849862785645,0,0
2.2-performance-cruise-8,1141850827434908,1141850834966627,19,4,1141850829866783,1141850844503034,1141850834957617,1141850849651472,1141850850232722,1141850865145849,0,0
2.2-performance-cruise-8,1141851833952039,1141851841981155,20,1,1141851835985164,1141851851094333,1141851838328133,1141851852259176,1141851852891208,1141851867829022,1141851916579756,1141852019674297
2.2-performance-cruise-8,1141852840923390,1141852848892140,21,2,1141852843195629,1141852858568912,1141852854422714,1141852870952247,1141852871465736,1141852886111988,1141852918959543,1141853037757472
2.2-performance-cruise-8,1141853847807917,1141853856037553,22,3,1141853849979740,1141853863181096,1141853857610157,1141853873467347,1141853874094847,1141853889132713,0,0
2.2-performance-cruise-8,1141854854955986,1141854862755987,23,4,1141854856957132,1141854872155467,1141854860818747,1141854876286874,1141854876874113,1141854891680104,0,0
2.2-performance-cruise-8,1141855861931190,1141855869878066,24,1,1141855864314316,1141855879195151,1141855878550567,1141855895271506,1141855895800256,1141855910919060,1141855943643126,1141856063113190
2.2-performance-cruise-8,1141856868920770,1141856876874781,25,2,1141856870913270,1141856886284105,1141856881387802,1141856897832439,1141856898391762,1141856913132389,1141856946466455,1141857065558290
2.2-performance-cruise-8,1141857876078735,1141857883870975,26,3,1141857878288214,1141857893480091,1141857883986027,1141857899763529,1141857900335769,1141857915762072,0,0
2.2-performance-cruise-8,1141858883268939,1141858890896596,27,4,1141858885210242,1141858900635608,1141858888892273,1141858903968629,1141858904565764,1141858919402433,0,0
2.2-performance-cruise-8,1141859889782529,1141859897771853,28,1,1141859891854456,1141859907064614,1141859906328989,1141859922195710,1141859922777428,1141859938053055,1141859969641443,1141860089439685
2.2-performance-cruise-8,1141860896895859,1141860904888932,29,2,1141860898690703,1141860914135912,1141860907608516,1141860924496122,1141860925074820,1141860939896853,1141860972058262,1141861092263899
2.2-performance-cruise-8,1141861903988824,1141861911878043,30,3,1141861906268772,1141861921590700,1141861911659970,1141861926725909,1141861927287732,1141861942357890,0,0
2.2-performance-cruise-8,1141862910782153,1141862918887466,31,4,1141862913023664,1141862928340540,1141862916210643,1141862930429759,1141862931028613,1141862945272157,0,0
2.2-performance-cruise-8,1141863917786472,1141863925987619,32,1,1141863919834233,1141863935202932,1141863932531369,1141863948586423,1141863949103507,1141863964307518,1141863997457157,1141864116516284
2.2-performance-cruise-8,1141864924935791,1141864932828396,33,2,1141864927170219,1141864940660637,1141864935542876,1141864950986471,1141864951502877,1141864966177774,1141864999403872,1141865118768154
2.2-performance-cruise-8,1141865931949433,1141865939764746,34,3,1141865934980267,1141865949356779,1141865938300059,1141865953632040,1141865954207821,1141865969222354,0,0
2.2-performance-cruise-8,1141866938933023,1141866946874430,35,4,1141866941550315,1141866956226306,1141866942098284,1141866956464275,1141866957096514,1141866972097297,0,0
2.2-performance-cruise-8,1141867946001353,1141867953770676,36,1,1141867948623957,1141867963573750,1141867958574896,1141867975090001,1141867975634897,1141867990983024,1141868022839850,1141868142814706
2.2-performance-cruise-8,1141868952940099,1141868960881193,37,2,1141868954934005,1141868967337861,1141868960919318,1141868977152549,1141868977707653,1141868992580624,1141869025703596,1141869144457826
2.2-performance-cruise-8,1141869959939366,1141869967879523,38,3,1141869961842022,1141869977015461,1141869964987543,1141869979921399,1141869980528118,1141869994872338,0,0
2.2-performance-cruise-8,1141870966912383,1141870974916394,39,4,1141870968817487,1141870984099936,1141870983217072,1141870998776761,1141870999473219,1141871014645356,0,0
